Origen,Destino,Empresa,Fecha,Hora,Duracion,Precio
Santiago,Ovalle,PlussChile,25-06-2024,07:35,05:15,12400
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,08:00,05:30,7900
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,08:00,05:30,15000
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,08:00,05:30,13500
Santiago,Ovalle,PlussChile,25-06-2024,08:45,05:15,17600
Santiago,Ovalle,PlussChile,25-06-2024,08:45,05:15,19600
Santiago,Ovalle,PlussChile,25-06-2024,08:45,05:15,15500
Santiago,Ovalle,PlussChile,25-06-2024,09:30,05:15,17600
Santiago,Ovalle,PlussChile,25-06-2024,09:30,05:15,14500
Santiago,Ovalle,PlussChile,25-06-2024,09:30,05:15,19600
Santiago,Ovalle,PlussChile,25-06-2024,09:30,05:15,12400
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,10:00,05:15,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,10:00,05:15,15000
Santiago,Ovalle,PlussChile,25-06-2024,10:30,05:15,17600
Santiago,Ovalle,PlussChile,25-06-2024,10:30,05:15,19600
Santiago,Ovalle,PlussChile,25-06-2024,10:30,05:15,15500
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,11:00,05:15,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,11:00,05:15,15000
Santiago,Ovalle,PlussChile,25-06-2024,12:30,05:15,17600
Santiago,Ovalle,PlussChile,25-06-2024,12:30,05:15,19600
Santiago,Ovalle,PlussChile,25-06-2024,12:30,05:15,15500
Santiago,Ovalle,Buses Andimar,25-06-2024,12:30,05:30,10000
Santiago,Ovalle,Buses Andimar,25-06-2024,12:30,05:30,12000
Santiago,Ovalle,Buses Andimar,25-06-2024,12:30,05:30,10000
Santiago,Ovalle,Buses Andimar,25-06-2024,12:30,05:30,12000
Santiago,Ovalle,PlussChile,25-06-2024,13:30,05:15,17600
Santiago,Ovalle,PlussChile,25-06-2024,13:30,05:15,19600
Santiago,Ovalle,PlussChile,25-06-2024,13:30,05:15,15500
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,13:30,05:30,7900
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,13:30,05:30,15000
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,13:30,05:30,13500
Santiago,Ovalle,PlussChile,25-06-2024,14:05,05:15,17600
Santiago,Ovalle,PlussChile,25-06-2024,14:05,05:15,19600
Santiago,Ovalle,PlussChile,25-06-2024,14:05,05:15,15500
Santiago,Ovalle,Buses Andimar,25-06-2024,14:15,05:45,12000
Santiago,Ovalle,Buses Andimar,25-06-2024,14:15,05:45,12000
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,14:30,05:30,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,14:30,05:30,15000
Santiago,Ovalle,PlussChile,25-06-2024,15:00,05:15,17600
Santiago,Ovalle,PlussChile,25-06-2024,15:00,05:15,19600
Santiago,Ovalle,PlussChile,25-06-2024,15:00,05:15,15500
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,15:30,05:30,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,15:30,05:30,15000
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,16:00,05:30,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,16:00,05:30,15000
Santiago,Ovalle,PlussChile,25-06-2024,16:15,05:15,17600
Santiago,Ovalle,PlussChile,25-06-2024,16:15,05:15,19600
Santiago,Ovalle,PlussChile,25-06-2024,16:15,05:15,15500
Santiago,Ovalle,PlussChile,25-06-2024,17:05,05:15,17600
Santiago,Ovalle,PlussChile,25-06-2024,17:05,05:15,19600
Santiago,Ovalle,PlussChile,25-06-2024,17:05,05:15,15500
Santiago,Ovalle,PlussChile,25-06-2024,18:15,05:15,17600
Santiago,Ovalle,PlussChile,25-06-2024,18:15,05:15,19600
Santiago,Ovalle,PlussChile,25-06-2024,18:15,05:15,15500
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,18:30,05:30,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,18:30,05:30,15000
Santiago,Ovalle,Condor Bus,25-06-2024,19:01,05:34,23300
Santiago,Ovalle,Condor Bus,25-06-2024,19:01,05:34,14000
Santiago,Ovalle,Condor Bus,25-06-2024,19:31,05:04,23300
Santiago,Ovalle,Condor Bus,25-06-2024,19:31,05:04,14000
Santiago,Ovalle,Condor Bus,25-06-2024,21:31,05:19,23300
Santiago,Ovalle,Condor Bus,25-06-2024,21:31,05:19,14000
Santiago,Ovalle,Condor Bus,25-06-2024,22:01,04:49,23300
Santiago,Ovalle,Condor Bus,25-06-2024,22:01,04:49,14000
Santiago,Ovalle,Condor Bus,25-06-2024,22:01,05:44,24400
Santiago,Ovalle,Condor Bus,25-06-2024,22:01,05:44,14000
Santiago,Ovalle,Condor Bus,25-06-2024,22:31,05:14,24400
Santiago,Ovalle,Condor Bus,25-06-2024,22:31,05:14,14000
Santiago,Ovalle,PlussChile,25-06-2024,23:05,05:15,17600
Santiago,Ovalle,PlussChile,25-06-2024,23:05,05:15,14500
Santiago,Ovalle,PlussChile,25-06-2024,23:05,05:15,19600
Santiago,Ovalle,PlussChile,25-06-2024,23:05,05:15,12400
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,23:30,05:00,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,25-06-2024,23:30,05:00,15000
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,08:00,05:30,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,08:00,05:30,7900
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,08:00,05:30,15000
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,08:00,05:30,13500
Santiago,Ovalle,PlussChile,26-06-2024,08:45,05:15,15500
Santiago,Ovalle,PlussChile,26-06-2024,08:45,05:15,17600
Santiago,Ovalle,PlussChile,26-06-2024,08:45,05:15,10300
Santiago,Ovalle,PlussChile,26-06-2024,09:30,05:15,15500
Santiago,Ovalle,PlussChile,26-06-2024,09:30,05:15,12400
Santiago,Ovalle,PlussChile,26-06-2024,09:30,05:15,17600
Santiago,Ovalle,PlussChile,26-06-2024,09:30,05:15,8300
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,10:00,05:30,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,10:00,05:30,15000
Santiago,Ovalle,PlussChile,26-06-2024,10:30,05:15,15500
Santiago,Ovalle,PlussChile,26-06-2024,10:30,05:15,17600
Santiago,Ovalle,PlussChile,26-06-2024,10:30,05:15,10300
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,11:00,05:15,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,11:00,05:15,15000
Santiago,Ovalle,PlussChile,26-06-2024,12:30,05:15,17600
Santiago,Ovalle,PlussChile,26-06-2024,12:30,05:15,10300
Santiago,Ovalle,PlussChile,26-06-2024,12:30,05:15,15500
Santiago,Ovalle,Buses Andimar,26-06-2024,12:30,05:30,10000
Santiago,Ovalle,Buses Andimar,26-06-2024,12:30,05:30,12000
Santiago,Ovalle,Buses Andimar,26-06-2024,12:30,05:30,10000
Santiago,Ovalle,Buses Andimar,26-06-2024,12:30,05:30,12000
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,13:30,05:30,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,13:30,05:30,7900
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,13:30,05:30,15000
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,13:30,05:30,13500
Santiago,Ovalle,Buses Andimar,26-06-2024,14:15,05:45,12000
Santiago,Ovalle,Buses Andimar,26-06-2024,14:15,05:45,12000
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,14:30,05:30,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,14:30,05:30,15000
Santiago,Ovalle,PlussChile,26-06-2024,15:00,05:15,15500
Santiago,Ovalle,PlussChile,26-06-2024,15:00,05:15,17600
Santiago,Ovalle,PlussChile,26-06-2024,15:00,05:15,10300
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,15:30,05:30,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,15:30,05:30,15000
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,16:00,05:30,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,16:00,05:30,15000
Santiago,Ovalle,PlussChile,26-06-2024,16:15,05:15,15500
Santiago,Ovalle,PlussChile,26-06-2024,16:15,05:15,17600
Santiago,Ovalle,PlussChile,26-06-2024,16:15,05:15,10300
Santiago,Ovalle,PlussChile,26-06-2024,18:15,05:15,15500
Santiago,Ovalle,PlussChile,26-06-2024,18:15,05:15,17600
Santiago,Ovalle,PlussChile,26-06-2024,18:15,05:15,10300
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,18:30,05:30,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,18:30,05:30,15000
Santiago,Ovalle,Condor Bus,26-06-2024,19:01,05:34,24400
Santiago,Ovalle,Condor Bus,26-06-2024,19:01,05:34,14000
Santiago,Ovalle,Condor Bus,26-06-2024,19:31,05:04,24400
Santiago,Ovalle,Condor Bus,26-06-2024,19:31,05:04,14000
Santiago,Ovalle,Condor Bus,26-06-2024,21:31,05:19,24400
Santiago,Ovalle,Condor Bus,26-06-2024,21:31,05:19,14900
Santiago,Ovalle,Condor Bus,26-06-2024,22:01,04:49,24400
Santiago,Ovalle,Condor Bus,26-06-2024,22:01,04:49,14900
Santiago,Ovalle,Condor Bus,26-06-2024,22:01,05:44,24400
Santiago,Ovalle,Condor Bus,26-06-2024,22:01,05:44,14000
Santiago,Ovalle,Condor Bus,26-06-2024,22:31,05:14,24400
Santiago,Ovalle,Condor Bus,26-06-2024,22:31,05:14,14000
Santiago,Ovalle,PlussChile,26-06-2024,23:05,05:15,15500
Santiago,Ovalle,PlussChile,26-06-2024,23:05,05:15,12400
Santiago,Ovalle,PlussChile,26-06-2024,23:05,05:15,17600
Santiago,Ovalle,PlussChile,26-06-2024,23:05,05:15,8300
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,23:30,05:00,9900
Santiago,Ovalle,Cikbus Elité / Ciktur,26-06-2024,23:30,05:00,15000
Santiago,Padre Las Casas,Narbus,24-06-2024,22:00,08:20,28000
Santiago,Padre Las Casas,Narbus,24-06-2024,22:45,08:35,28000
Santiago,Padre Las Casas,Narbus,25-06-2024,22:00,08:20,28000
Santiago,Padre Las Casas,Narbus,25-06-2024,22:45,08:35,28000
Santiago,Padre Las Casas,Narbus,26-06-2024,22:00,08:20,28000
Santiago,Padre Las Casas,Narbus,26-06-2024,22:45,08:35,28000
Santiago,Pailimo,Buses TranSantin,24-06-2024,07:00,03:10,11900
Santiago,Pailimo,Buses TranSantin,24-06-2024,09:00,03:10,11900
Santiago,Pailimo,Buses TranSantin,24-06-2024,10:30,03:10,11900
Santiago,Pailimo,Buses TranSantin,24-06-2024,11:50,03:10,11900
Santiago,Pailimo,Buses TranSantin,24-06-2024,13:50,03:10,11900
Santiago,Pailimo,Buses TranSantin,24-06-2024,15:50,03:10,11900
Santiago,Pailimo,Buses TranSantin,24-06-2024,17:50,03:10,11900
Santiago,Pailimo,Buses TranSantin,24-06-2024,20:00,03:10,11900
Santiago,Pailimo,Buses TranSantin,25-06-2024,07:00,03:10,11900
Santiago,Pailimo,Buses TranSantin,25-06-2024,09:00,03:10,11900
Santiago,Pailimo,Buses TranSantin,25-06-2024,10:30,03:10,11900
Santiago,Pailimo,Buses TranSantin,25-06-2024,11:50,03:10,11900
Santiago,Pailimo,Buses TranSantin,25-06-2024,13:50,03:10,11900
Santiago,Pailimo,Buses TranSantin,25-06-2024,15:50,03:10,11900
Santiago,Pailimo,Buses TranSantin,25-06-2024,17:50,03:10,11900
Santiago,Pailimo,Buses TranSantin,25-06-2024,20:00,03:10,11900
Santiago,Pailimo,Buses TranSantin,26-06-2024,07:00,03:10,11900
Santiago,Pailimo,Buses TranSantin,26-06-2024,09:00,03:10,11900
Santiago,Pailimo,Buses TranSantin,26-06-2024,10:30,03:10,11900
Santiago,Pailimo,Buses TranSantin,26-06-2024,11:50,03:10,11900
Santiago,Pailimo,Buses TranSantin,26-06-2024,13:50,03:10,11900
Santiago,Pailimo,Buses TranSantin,26-06-2024,15:50,03:10,11900
Santiago,Pailimo,Buses TranSantin,26-06-2024,17:50,03:10,11900
Santiago,Pailimo,Buses TranSantin,26-06-2024,20:00,03:10,11900
Santiago,Paillaco,Buses Jet Sur,24-06-2024,19:30,10:30,27000
Santiago,Paillaco,Buses TranSantin,24-06-2024,20:55,10:00,30000
Santiago,Paillaco,Buses Jet Sur,24-06-2024,21:00,10:30,27000
Santiago,Paillaco,Buses TranSantin,24-06-2024,21:25,10:30,30000
Santiago,Paillaco,Buses Jet Sur,25-06-2024,19:30,10:30,32000
Santiago,Paillaco,Buses TranSantin,25-06-2024,20:55,10:00,30000
Santiago,Paillaco,Buses Jet Sur,25-06-2024,21:00,10:30,32000
Santiago,Paillaco,Buses TranSantin,25-06-2024,21:25,10:30,30000
Santiago,Paillaco,Buses Jet Sur,26-06-2024,19:30,10:30,32000
Santiago,Paillaco,Buses TranSantin,26-06-2024,20:55,10:00,30000
Santiago,Paillaco,Buses Jet Sur,26-06-2024,21:00,10:30,32000
Santiago,Paillaco,Buses TranSantin,26-06-2024,21:25,10:30,30000
Santiago,Panguipulli,Buses TranSantin,24-06-2024,21:20,10:00,27000
Santiago,Panguipulli,Buses Jet Sur,24-06-2024,21:30,10:15,27000
Santiago,Panguipulli,Buses TranSantin,24-06-2024,22:15,10:00,27000
Santiago,Panguipulli,Buses TranSantin,25-06-2024,21:20,10:00,27000
Santiago,Panguipulli,Buses Jet Sur,25-06-2024,21:30,10:15,27000
Santiago,Panguipulli,Buses TranSantin,25-06-2024,22:15,10:00,27000
Santiago,Panguipulli,Buses TranSantin,26-06-2024,21:20,10:00,27000
Santiago,Panguipulli,Buses Jet Sur,26-06-2024,21:30,10:15,27000
Santiago,Panguipulli,Buses TranSantin,26-06-2024,22:15,10:00,27000
Santiago,Paredones,Buses Jet Sur,24-06-2024,09:00,04:00,10000
Santiago,Paredones,Buses Jet Sur,24-06-2024,15:50,04:00,10000
Santiago,Paredones,Buses Jet Sur,24-06-2024,17:50,04:00,10000
Santiago,Paredones,Buses Jet Sur,25-06-2024,09:00,04:00,10000
Santiago,Paredones,Buses Jet Sur,25-06-2024,15:50,04:00,10000
Santiago,Paredones,Buses Jet Sur,25-06-2024,17:50,04:00,10000
Santiago,Paredones,Buses Jet Sur,26-06-2024,09:00,04:00,10000
Santiago,Paredones,Buses Jet Sur,26-06-2024,15:50,04:00,10000
Santiago,Paredones,Buses Jet Sur,26-06-2024,17:50,04:00,10000
Santiago,Parral,Buses Jet Sur,24-06-2024,10:10,04:20,12500
Santiago,Parral,Buses Jet Sur,24-06-2024,15:20,04:20,12500
Santiago,Parral,Buses Jet Sur,24-06-2024,15:20,04:20,10000
Santiago,Parral,Buses Jet Sur,25-06-2024,10:10,04:20,12000
Santiago,Parral,Buses Jet Sur,25-06-2024,15:20,04:20,12000
Santiago,Parral,Buses Jet Sur,25-06-2024,15:20,04:20,10000
Santiago,Parral,Buses Jet Sur,26-06-2024,10:10,04:20,12000
Santiago,Parral,Buses Jet Sur,26-06-2024,15:20,04:20,12000
Santiago,Parral,Buses Jet Sur,26-06-2024,15:20,04:20,10000
Santiago,Pelequen,Buses TranSantin,24-06-2024,06:10,01:50,4400
Santiago,Pelequen,Buses TranSantin,24-06-2024,06:50,01:50,4400
Santiago,Pelequen,Buses TranSantin,24-06-2024,07:40,01:50,4400
Santiago,Pelequen,Buses TranSantin,24-06-2024,08:50,01:50,4400
Santiago,Pelequen,Buses TranSantin,24-06-2024,12:30,01:50,4400
Santiago,Pelequen,Buses TranSantin,24-06-2024,14:30,01:50,4400
Santiago,Pelequen,Buses TranSantin,24-06-2024,15:30,01:50,4400
Santiago,Pelequen,Buses TranSantin,24-06-2024,17:30,01:50,4400
Santiago,Pelequen,Buses TranSantin,25-06-2024,06:10,01:50,4400
Santiago,Pelequen,Buses TranSantin,25-06-2024,06:50,01:50,4400
Santiago,Pelequen,Buses TranSantin,25-06-2024,07:40,01:50,4400
Santiago,Pelequen,Buses TranSantin,25-06-2024,08:50,01:50,4400
Santiago,Pelequen,Buses TranSantin,25-06-2024,12:30,01:50,4400
Santiago,Pelequen,Buses TranSantin,25-06-2024,14:30,01:50,4400
Santiago,Pelequen,Buses TranSantin,25-06-2024,15:30,01:50,4400
Santiago,Pelequen,Buses TranSantin,25-06-2024,17:30,01:50,4400
Santiago,Pelequen,Buses TranSantin,26-06-2024,06:10,01:50,4400
Santiago,Pelequen,Buses TranSantin,26-06-2024,06:50,01:50,4400
Santiago,Pelequen,Buses TranSantin,26-06-2024,07:40,01:50,4400
Santiago,Pelequen,Buses TranSantin,26-06-2024,08:50,01:50,4400
Santiago,Pelequen,Buses TranSantin,26-06-2024,12:30,01:50,4400
Santiago,Pelequen,Buses TranSantin,26-06-2024,14:30,01:50,4400
Santiago,Pelequen,Buses TranSantin,26-06-2024,15:30,01:50,4400
Santiago,Pelequen,Buses TranSantin,26-06-2024,17:30,01:50,4400
Santiago,Pemuco,Buses TranSantin,24-06-2024,13:15,06:25,21600
Santiago,Pemuco,Buses TranSantin,24-06-2024,23:25,06:25,21600
Santiago,Pemuco,Buses TranSantin,25-06-2024,13:15,06:25,21600
Santiago,Pemuco,Buses TranSantin,25-06-2024,23:25,06:25,21600
Santiago,Pemuco,Buses TranSantin,26-06-2024,13:15,06:25,21600
Santiago,Pemuco,Buses TranSantin,26-06-2024,23:25,06:25,21600
Santiago,Penco,EME Bus,24-06-2024,00:30,00:-,24150
Santiago,Penco,EME Bus,24-06-2024,09:30,00:-,14700
Santiago,Penco,EME Bus,24-06-2024,09:30,00:-,21000
Santiago,Penco,EME Bus,24-06-2024,10:50,00:-,14700
Santiago,Penco,EME Bus,24-06-2024,10:50,00:-,22050
Santiago,Penco,EME Bus,24-06-2024,11:30,00:-,22050
Santiago,Penco,EME Bus,24-06-2024,13:30,00:-,14700
Santiago,Penco,EME Bus,24-06-2024,13:30,00:-,13650
Santiago,Penco,EME Bus,24-06-2024,13:30,00:-,21000
Santiago,Penco,EME Bus,24-06-2024,15:00,00:-,14700
Santiago,Penco,EME Bus,24-06-2024,15:00,00:-,21000
Santiago,Penco,EME Bus,24-06-2024,17:00,00:-,21000
Santiago,Penco,EME Bus,24-06-2024,18:30,00:-,14700
Santiago,Penco,EME Bus,24-06-2024,18:30,00:-,21000
Santiago,Penco,EME Bus,24-06-2024,23:00,00:-,13650
Santiago,Penco,EME Bus,24-06-2024,23:00,00:-,19950
Santiago,Penco,EME Bus,24-06-2024,23:30,00:-,19950
Santiago,Penco,EME Bus,24-06-2024,23:57,00:-,13650
Santiago,Penco,EME Bus,24-06-2024,23:57,00:-,19950
Santiago,Penco,EME Bus,25-06-2024,00:30,00:-,18900
Santiago,Penco,EME Bus,25-06-2024,09:30,00:-,12600
Santiago,Penco,EME Bus,25-06-2024,09:30,00:-,17850
Santiago,Penco,EME Bus,25-06-2024,10:50,00:-,12600
Santiago,Penco,EME Bus,25-06-2024,10:50,00:-,18900
Santiago,Penco,EME Bus,25-06-2024,11:30,00:-,18900
Santiago,Penco,EME Bus,25-06-2024,13:30,00:-,12600
Santiago,Penco,EME Bus,25-06-2024,13:30,00:-,11550
Santiago,Penco,EME Bus,25-06-2024,13:30,00:-,17850
Santiago,Penco,EME Bus,25-06-2024,15:00,00:-,13650
Santiago,Penco,EME Bus,25-06-2024,15:00,00:-,19950
Santiago,Penco,EME Bus,25-06-2024,17:00,00:-,19950
Santiago,Penco,EME Bus,25-06-2024,18:30,00:-,13650
Santiago,Penco,EME Bus,25-06-2024,18:30,00:-,19950
Santiago,Penco,EME Bus,25-06-2024,23:00,00:-,13650
Santiago,Penco,EME Bus,25-06-2024,23:00,00:-,19950
Santiago,Penco,EME Bus,25-06-2024,23:30,00:-,19950
Santiago,Penco,EME Bus,25-06-2024,23:57,00:-,13650
Santiago,Penco,EME Bus,25-06-2024,23:57,00:-,19950
Santiago,Penco,EME Bus,26-06-2024,00:30,00:-,18900
Santiago,Penco,EME Bus,26-06-2024,09:30,00:-,12600
Santiago,Penco,EME Bus,26-06-2024,09:30,00:-,17850
Santiago,Penco,EME Bus,26-06-2024,10:50,00:-,12600
Santiago,Penco,EME Bus,26-06-2024,10:50,00:-,18900
Santiago,Penco,EME Bus,26-06-2024,11:30,00:-,18900
Santiago,Penco,EME Bus,26-06-2024,13:30,00:-,12600
Santiago,Penco,EME Bus,26-06-2024,13:30,00:-,11550
Santiago,Penco,EME Bus,26-06-2024,13:30,00:-,17850
Santiago,Penco,EME Bus,26-06-2024,15:00,00:-,13650
Santiago,Penco,EME Bus,26-06-2024,15:00,00:-,19950
Santiago,Penco,EME Bus,26-06-2024,17:00,00:-,19950
Santiago,Penco,EME Bus,26-06-2024,18:30,00:-,13650
Santiago,Penco,EME Bus,26-06-2024,18:30,00:-,19950
Santiago,Penco,EME Bus,26-06-2024,23:00,00:-,13650
Santiago,Penco,EME Bus,26-06-2024,23:00,00:-,19950
Santiago,Penco,EME Bus,26-06-2024,23:30,00:-,19950
Santiago,Penco,EME Bus,26-06-2024,23:57,00:-,13650
Santiago,Penco,EME Bus,26-06-2024,23:57,00:-,19950
Santiago,Peralillo,Buses TranSantin,24-06-2024,06:10,04:00,9000
Santiago,Peralillo,Buses TranSantin,24-06-2024,06:50,04:00,9000
Santiago,Peralillo,Buses TranSantin,24-06-2024,07:40,04:00,9000
Santiago,Peralillo,Buses TranSantin,24-06-2024,08:50,04:00,9000
Santiago,Peralillo,Buses TranSantin,24-06-2024,12:30,04:00,9000
Santiago,Peralillo,Buses TranSantin,24-06-2024,14:30,04:00,9000
Santiago,Peralillo,Buses TranSantin,24-06-2024,15:30,04:00,9000
Santiago,Peralillo,Buses TranSantin,24-06-2024,17:30,04:00,9000
Santiago,Peralillo,Buses TranSantin,25-06-2024,06:10,04:00,9000
Santiago,Peralillo,Buses TranSantin,25-06-2024,06:50,04:00,9000
Santiago,Peralillo,Buses TranSantin,25-06-2024,07:40,04:00,9000
Santiago,Peralillo,Buses TranSantin,25-06-2024,08:50,04:00,9000
Santiago,Peralillo,Buses TranSantin,25-06-2024,12:30,04:00,9000
Santiago,Peralillo,Buses TranSantin,25-06-2024,14:30,04:00,9000
Santiago,Peralillo,Buses TranSantin,25-06-2024,15:30,04:00,9000
Santiago,Peralillo,Buses TranSantin,25-06-2024,17:30,04:00,9000
Santiago,Peralillo,Buses TranSantin,26-06-2024,06:10,04:00,9000
Santiago,Peralillo,Buses TranSantin,26-06-2024,06:50,04:00,9000
Santiago,Peralillo,Buses TranSantin,26-06-2024,07:40,04:00,9000
Santiago,Peralillo,Buses TranSantin,26-06-2024,08:50,04:00,9000
Santiago,Peralillo,Buses TranSantin,26-06-2024,12:30,04:00,9000
Santiago,Peralillo,Buses TranSantin,26-06-2024,14:30,04:00,9000
Santiago,Peralillo,Buses TranSantin,26-06-2024,15:30,04:00,9000
Santiago,Peralillo,Buses TranSantin,26-06-2024,17:30,04:00,9000
Santiago,Perquenco,Buses Jet Sur,24-06-2024,21:40,08:15,27000
Santiago,Perquenco,Buses Jet Sur,24-06-2024,21:40,08:15,19900
Santiago,Perquenco,Buses Jet Sur,24-06-2024,22:30,07:45,27000
Santiago,Perquenco,Buses Jet Sur,25-06-2024,21:40,08:15,27000
Santiago,Perquenco,Buses Jet Sur,25-06-2024,21:40,08:15,19900
Santiago,Perquenco,Buses Jet Sur,25-06-2024,22:30,07:45,27000
Santiago,Perquenco,Buses Jet Sur,26-06-2024,21:40,08:15,27000
Santiago,Perquenco,Buses Jet Sur,26-06-2024,21:40,08:15,19900
Santiago,Perquenco,Buses Jet Sur,26-06-2024,22:30,07:45,27000
Santiago,Pichilemu,Buses TranSantin,24-06-2024,06:10,05:00,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,06:50,05:00,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,07:00,03:30,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,07:40,05:00,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,08:50,05:00,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,09:00,03:30,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,10:30,03:30,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,11:50,03:30,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,12:30,05:00,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,13:50,03:30,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,14:30,05:00,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,15:30,05:00,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,15:50,03:30,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,17:30,05:00,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,17:50,03:30,11900
Santiago,Pichilemu,Buses TranSantin,24-06-2024,20:00,03:30,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,06:10,05:00,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,06:50,05:00,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,07:00,03:30,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,07:40,05:00,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,08:50,05:00,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,09:00,03:30,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,10:30,03:30,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,11:50,03:30,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,12:30,05:00,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,13:50,03:30,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,14:30,05:00,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,15:30,05:00,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,15:50,03:30,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,17:30,05:00,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,17:50,03:30,11900
Santiago,Pichilemu,Buses TranSantin,25-06-2024,20:00,03:30,11900
Santiago,Pichilemu,Buses TranSantin,26-06-2024,06:10,05:00,11900
Santiago,Pichilemu,Buses TranSantin,26-06-2024,06:50,05:00,11900
Santiago,Pichilemu,Buses TranSantin,26-06-2024,07:00,03:30,11900
Santiago,Pichilemu,Buses TranSantin,26-06-2024,07:40,05:00,11900
Santiago,Pichilemu,Buses TranSantin,26-06-2024,08:50,05:00,11900
Santiago,Pichilemu,Buses TranSantin,26-06-2024,09:00,03:30,11900
Santiago,Pichilemu,Buses TranSantin,26-06-2024,10:30,03:30,11900
Santiago,Pichilemu,Buses TranSantin,26-06-2024,11:50,03:30,11900
Santiago,Pichilemu,Buses TranSantin,26-06-2024,12:30,05:00,11900
Santiago,Pichilemu,Buses TranSantin,26-06-2024,13:50,03:30,11900
Santiago,Pichilemu,Buses TranSantin,26-06-2024,14:30,05:00,11900
Santiago,Pichilemu,Buses TranSantin,26-06-2024,15:30,05:00,11900
